Wikidata_URI15	id	album	artist	date	rating	DBpedia_URI	label	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q6765643	681.0	Marissa Nadler	Marissa Nadler	14-Jun-11	80.0	http://dbpedia.org/resource/Marissa_Nadler_(album)	good	http://dbpedia.org/resource/Marissa_Nadler_(album)	http://yago-knowledge.org/resource/Marissa_Nadler_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJUXG43BL5HGCZDMMVZF6KDBNRRHK3JJ
http://www.wikidata.org/entity/Q6774594	682.0	Martha Wainwright	Martha Wainwright	12-Apr-05	80.0	http://dbpedia.org/resource/Martha_Wainwright_(album)	good	http://dbpedia.org/resource/Martha_Wainwright_(album)	http://yago-knowledge.org/resource/Martha_Wainwright_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJ2GQYK7K5QWS3TXOJUWO2DUL4UGC3DCOVWSS===
http://www.wikidata.org/entity/Q6802958	683.0	Me First	The Elected	3-Feb-04	80.0	http://dbpedia.org/resource/Me_First_(album)	good	http://dbpedia.org/resource/Me_First_(album)	http://yago-knowledge.org/resource/Me_First_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFL5DGS4TTORPSQYLMMJ2W2KI=
http://www.wikidata.org/entity/Q6827814	684.0	Mic Tyson	Sean Price	30-Oct-12	80.0	http://dbpedia.org/resource/Mic_Tyson	good	http://dbpedia.org/resource/Mic_Tyson	http://yago-knowledge.org/resource/Mic_Tyson	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJMNPVI6LTN5XA====
http://www.wikidata.org/entity/Q6842788	685.0	Midnight Souvenirs	Peter Wolf	6-Apr-10	80.0	http://dbpedia.org/resource/Midnight_Souvenirs	good	http://dbpedia.org/resource/Midnight_Souvenirs	http://yago-knowledge.org/resource/Midnight_Souvenirs	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJMRXGSZ3IORPVG33VOZSW42LSOM======
http://www.wikidata.org/entity/Q2017764	686.0	Miss Machine	The Dillinger Escape Plan	20-Jul-04	80.0	http://dbpedia.org/resource/Miss_Machine	good	http://dbpedia.org/resource/Miss_Machine	http://yago-knowledge.org/resource/Miss_Machine	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJONZV6TLBMNUGS3TF
http://www.wikidata.org/entity/Q6898667	687.0	Monday At The Hug & Pint	Arab Strap	22-Apr-03	80.0	http://dbpedia.org/resource/Monday_at_the_Hug_&_Pint	good	http://dbpedia.org/resource/Monday_at_the_Hug_&_Pint	http://yago-knowledge.org/resource/Monday_at_the_Hug_&_Pint	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPNZSGC6K7MF2F65DIMVPUQ5LHL4TF6UDJNZ2A====
http://www.wikidata.org/entity/Q6902906	688.0	Monsters Of Folk	Monsters Of Folk	22-Sep-09	80.0	http://dbpedia.org/resource/Monsters_of_Folk_(album)	good	http://dbpedia.org/resource/Monsters_of_Folk_(album)	http://yago-knowledge.org/resource/Monsters_of_Folk_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPNZZXIZLSONPW6ZS7IZXWY227FBQWYYTVNUUQ====
http://www.wikidata.org/entity/Q6946022	689.0	My Maudlin Career	Camera Obscura	21-Apr-09	80.0	http://dbpedia.org/resource/My_Maudlin_Career	good	http://dbpedia.org/resource/My_Maudlin_Career	http://yago-knowledge.org/resource/My_Maudlin_Career	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLZL5GWC5LENRUW4X2DMFZGKZLS
http://www.wikidata.org/entity/Q7020965	690.0	Next Big Thing	Vince Gill	11-Feb-03	80.0	http://dbpedia.org/resource/Next_Big_Thing	good	http://dbpedia.org/resource/Next_Big_Thing	http://yago-knowledge.org/resource/Next_Big_Thing	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFPB2F6QTJM5PVI2DJNZTQ====
http://www.wikidata.org/entity/Q7033285	691.0	Night Falls Over Kortedala	Jens Lekman	9-Oct-07	80.0	http://dbpedia.org/resource/Night_Falls_Over_Kortedala	good	http://dbpedia.org/resource/Night_Falls_Over_Kortedala	http://yago-knowledge.org/resource/Night_Falls_Over_Kortedala	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTJM5UHIX2GMFWGY427J53GK4S7JNXXE5DFMRQWYYI=
http://www.wikidata.org/entity/Q7062778	692.0	Nothing Is Wrong	Dawes	7-Jun-11	80.0	http://dbpedia.org/resource/Nothing_Is_Wrong	good	http://dbpedia.org/resource/Nothing_Is_Wrong	http://yago-knowledge.org/resource/Nothing_Is_Wrong	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPORUGS3THL5EXGX2XOJXW4ZY=
http://www.wikidata.org/entity/Q7065370	693.0	Now Here Is Nowhere	Secret Machines	18-May-04	80.0	http://dbpedia.org/resource/Now_Here_Is_Nowhere	good	http://dbpedia.org/resource/Now_Here_Is_Nowhere	http://yago-knowledge.org/resource/Now_Here_Is_Nowhere	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPO5PUQZLSMVPUS427JZXXO2DFOJSQ====
http://www.wikidata.org/entity/Q7077430	694.0	Odd Soul	MUTEMATH	4-Oct-11	80.0	http://dbpedia.org/resource/Odd_Soul	good	http://dbpedia.org/resource/Odd_Soul	http://yago-knowledge.org/resource/Odd_Soul	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3EMRPVG33VNQ======
http://www.wikidata.org/entity/Q7079052	695.0	Offend Maggie	Deerhoof	7-Oct-08	80.0	http://dbpedia.org/resource/Offend_Maggie	good	http://dbpedia.org/resource/Offend_Maggie	http://yago-knowledge.org/resource/Offend_Maggie	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3GMZSW4ZC7JVQWOZ3JMU======
http://www.wikidata.org/entity/Q7080504	696.0	Oh My God, Charlie Darwin	The Low Anthem	9-Jun-09	80.0	http://dbpedia.org/resource/Oh_My_God,_Charlie_Darwin	good	http://dbpedia.org/resource/Oh_My_God,_Charlie_Darwin	http://yago-knowledge.org/resource/Oh_My_God,_Charlie_Darwin	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3IL5GXSX2HN5SCYX2DNBQXE3DJMVPUIYLSO5UW4===
http://www.wikidata.org/entity/Q3882494	697.0	One Day As A Lion [EP]	One Day As A Lion	22-Jul-08	80.0	http://dbpedia.org/resource/One_Day_as_a_Lion_(EP)	good	http://dbpedia.org/resource/One_Day_as_a_Lion_(EP)	http://yago-knowledge.org/resource/One_Day_as_a_Lion_(EP)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3OMVPUIYLZL5QXGX3BL5GGS33OL4UEKUBJ
http://www.wikidata.org/entity/Q7112942	698.0	Outside Closer	Hood	8-Feb-05	80.0	http://dbpedia.org/resource/Outside_Closer	good	http://dbpedia.org/resource/Outside_Closer	http://yago-knowledge.org/resource/Outside_Closer	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3VORZWSZDFL5BWY33TMVZA====
http://www.wikidata.org/entity/Q7148898	699.0	Paul's Tomb: A Triumph	Frog Eyes	27-Apr-10	80.0	http://dbpedia.org/resource/Paul's_Tomb:_A_Triumph	good	http://dbpedia.org/resource/Paul's_Tomb:_A_Triumph		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBOVWCO427KRXW2YR2L5AV6VDSNF2W24DI
http://www.wikidata.org/entity/Q3373216	700.0	Pawn Shoppe Heart	The Von Bondies	9-Mar-04	80.0	http://dbpedia.org/resource/Pawn_Shoppe_Heart	good	http://dbpedia.org/resource/Pawn_Shoppe_Heart	http://yago-knowledge.org/resource/Pawn_Shoppe_Heart	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBO5XF6U3IN5YHAZK7JBSWC4TU
http://www.wikidata.org/entity/Q4353519	701.0	Praise & Blame	Tom Jones	27-Jul-10	80.0	http://dbpedia.org/resource/Praise_&_Blame	good	http://dbpedia.org/resource/Praise_&_Blame	http://yago-knowledge.org/resource/Praise_&_Blame	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSMFUXGZK7EZPUE3DBNVSQ====
http://www.wikidata.org/entity/Q3406911	702.0	Prog	The Bad Plus	8-May-07	80.0	http://dbpedia.org/resource/Prog_(album)	good	http://dbpedia.org/resource/Prog_(album)	http://yago-knowledge.org/resource/Prog_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSN5TV6KDBNRRHK3JJ
http://www.wikidata.org/entity/Q3284196	703.0	Rainwater Cassette Exchange	Deerhunter	9-Jun-09	80.0	http://dbpedia.org/resource/Rainwater_Cassette_Exchange	good	http://dbpedia.org/resource/Rainwater_Cassette_Exchange	http://yago-knowledge.org/resource/Rainwater_Cassette_Exchange	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTBNFXHOYLUMVZF6Q3BONZWK5DUMVPUK6DDNBQW4Z3F
http://www.wikidata.org/entity/Q2098247	704.0	Regard The End	Willard Grant Conspiracy	17-Feb-04	80.0	http://dbpedia.org/resource/Regard_the_End	good	http://dbpedia.org/resource/Regard_the_End	http://yago-knowledge.org/resource/Regard_the_End	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFM5QXEZC7ORUGKX2FNZSA====
http://www.wikidata.org/entity/Q7308368	705.0	Regifted Light	Baby Dee	14-Mar-11	80.0	http://dbpedia.org/resource/Regifted_Light	good	http://dbpedia.org/resource/Regifted_Light	http://yago-knowledge.org/resource/Regifted_Light	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFM5UWM5DFMRPUY2LHNB2A====
http://www.wikidata.org/entity/Q3428304	706.0	Return To The Sea	Islands	4-Apr-06	80.0	http://dbpedia.org/resource/Return_to_the_Sea	good	http://dbpedia.org/resource/Return_to_the_Sea	http://yago-knowledge.org/resource/Return_to_the_Sea	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFOR2XE3S7ORXV65DIMVPVGZLB
http://www.wikidata.org/entity/Q847199	707.0	Rising Down	The Roots	29-Apr-08	80.0	http://dbpedia.org/resource/Rising_Down	good	http://dbpedia.org/resource/Rising_Down	http://yago-knowledge.org/resource/Rising_Down	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTJONUW4Z27IRXXO3Q=
http://www.wikidata.org/entity/Q2115091	708.0	Section.80	Kendrick Lamar	2-Jul-11	80.0	http://dbpedia.org/resource/Section.80	good	http://dbpedia.org/resource/Section.80		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3FMN2GS33OFY4DA===
http://www.wikidata.org/entity/Q5942028	709.0	Sharpen Your Teeth	Ugly Casanova	21-May-02	80.0	http://dbpedia.org/resource/Sharpen_Your_Teeth	good	http://dbpedia.org/resource/Sharpen_Your_Teeth	http://yago-knowledge.org/resource/Sharpen_Your_Teeth	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3IMFZHAZLOL5MW65LSL5KGKZLUNA======
http://www.wikidata.org/entity/Q3960483	710.0	Silence Is Sexy	EinstÃƒÂ¼rzende Neubauten	23-May-00	80.0	http://dbpedia.org/resource/Silence_Is_Sexy	good	http://dbpedia.org/resource/Silence_Is_Sexy	http://yago-knowledge.org/resource/Silence_Is_Sexy	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3JNRSW4Y3FL5EXGX2TMV4HS===
http://www.wikidata.org/entity/Q7521914	711.0	Since We Last Spoke	Rjd2	18-May-04	80.0	http://dbpedia.org/resource/Since_We_Last_Spoke	good	http://dbpedia.org/resource/Since_We_Last_Spoke	http://yago-knowledge.org/resource/Since_We_Last_Spoke	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3JNZRWKX2XMVPUYYLTORPVG4DPNNSQ====
http://www.wikidata.org/entity/Q1763432	712.0	Snakes For The Divine	High on Fire	23-Feb-10	80.0	http://dbpedia.org/resource/Snakes_for_the_Divine	good	http://dbpedia.org/resource/Snakes_for_the_Divine	http://yago-knowledge.org/resource/Snakes_for_the_Divine	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3OMFVWK427MZXXEX3UNBSV6RDJOZUW4ZI=
http://www.wikidata.org/entity/Q7561508	713.0	Songs From The Year Of Our Demise	Jon Auer	2-May-06	80.0	http://dbpedia.org/resource/Songs_from_the_Year_of_Our_Demise	good	http://dbpedia.org/resource/Songs_from_the_Year_of_Our_Demise	http://yago-knowledge.org/resource/Songs_from_the_Year_of_Our_Demise	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3PNZTXGX3GOJXW2X3UNBSV6WLFMFZF633GL5HXK4S7IRSW22LTMU======
http://www.wikidata.org/entity/Q7564790	714.0	Sound of Water	Saint Etienne	6-Jun-00	80.0	http://dbpedia.org/resource/Sound_of_Water	good	http://dbpedia.org/resource/Sound_of_Water	http://yago-knowledge.org/resource/Sound_of_Water	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3POVXGIX3PMZPVOYLUMVZA====
http://www.wikidata.org/entity/Q1585563	715.0	Street's Disciple	Nas	30-Nov-04	80.0	http://dbpedia.org/resource/Street's_Disciple	good	http://dbpedia.org/resource/Street's_Disciple	http://yago-knowledge.org/resource/Street's_Disciple	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UOJSWK5BHONPUI2LTMNUXA3DF
http://www.wikidata.org/entity/Q14184110	716.0	Street Horrrsing	Fuck Buttons	18-Mar-08	80.0	http://dbpedia.org/resource/Street_Horrrsing	good	http://dbpedia.org/resource/Street_Horrrsing	http://yago-knowledge.org/resource/Street_Horrrsing	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UOJSWK5C7JBXXE4TSONUW4ZY=
http://www.wikidata.org/entity/Q2602269	717.0	Super Taranta!	Gogol Bordello	10-Jul-07	80.0	http://dbpedia.org/resource/Super_Taranta!	good	http://dbpedia.org/resource/Super_Taranta!	http://yago-knowledge.org/resource/Super_Taranta!	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3VOBSXEX2UMFZGC3TUMEQQ====
http://www.wikidata.org/entity/Q7658574	718.0	Swing Lo Magellan	Dirty Projectors	10-Jul-12	80.0	http://dbpedia.org/resource/Swing_Lo_Magellan	good	http://dbpedia.org/resource/Swing_Lo_Magellan	http://yago-knowledge.org/resource/Swing_Lo_Magellan	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3XNFXGOX2MN5PU2YLHMVWGYYLO
http://www.wikidata.org/entity/Q3515974	719.0	Tassili	Tinariwen	30-Aug-11	80.0	http://dbpedia.org/resource/Tassili_(album)	good	http://dbpedia.org/resource/Tassili_(album)	http://yago-knowledge.org/resource/Tassili_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBONZWS3DJL4UGC3DCOVWSS===
http://www.wikidata.org/entity/Q7712833	720.0	The Age of Adz	Sufjan Stevens	12-Oct-10	80.0	http://dbpedia.org/resource/The_Age_of_Adz	good	http://dbpedia.org/resource/The_Age_of_Adz	http://yago-knowledge.org/resource/The_Age_of_Adz	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUCZ3FL5XWMX2BMR5A====
http://www.wikidata.org/entity/Q7713792	721.0	The Angels Of Light Sing 'Other People'	Angels Of Light	22-Mar-05	80.0	http://dbpedia.org/resource/The_Angels_of_Light_Sing_'Other_People'	good	http://dbpedia.org/resource/The_Angels_of_Light_Sing_'Other_People'	http://yago-knowledge.org/resource/The_Angels_of_Light_Sing_'Other_People'	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUC3THMVWHGX3PMZPUY2LHNB2F6U3JNZTV6J2PORUGK4S7KBSW64DMMUTQ====
http://www.wikidata.org/entity/Q7713830	722.0	The Animal Years	Josh Ritter	11-Apr-06	80.0	http://dbpedia.org/resource/The_Animal_Years	good	http://dbpedia.org/resource/The_Animal_Years	http://yago-knowledge.org/resource/The_Animal_Years	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUC3TJNVQWYX2ZMVQXE4Y=
http://www.wikidata.org/entity/Q7716587	723.0	The Besnard Lakes Are The Roaring Night	The Besnard Lakes	9-Mar-10	80.0	http://dbpedia.org/resource/The_Besnard_Lakes_Are_the_Roaring_Night	good	http://dbpedia.org/resource/The_Besnard_Lakes_Are_the_Roaring_Night	http://yago-knowledge.org/resource/The_Besnard_Lakes_Are_the_Roaring_Night	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUEZLTNZQXEZC7JRQWWZLTL5AXEZK7ORUGKX2SN5QXE2LOM5PU42LHNB2A====
http://www.wikidata.org/entity/Q839980	724.0	The Con	Tegan and Sara	24-Jul-07	80.0	http://dbpedia.org/resource/The_Con_(album)	good	http://dbpedia.org/resource/The_Con_(album)	http://yago-knowledge.org/resource/The_Con_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUG33OL4UGC3DCOVWSS===
http://www.wikidata.org/entity/Q852910	725.0	The Contino Sessions	Death in Vegas	14-Sep-99	80.0	http://dbpedia.org/resource/The_Contino_Sessions	good	http://dbpedia.org/resource/The_Contino_Sessions	http://yago-knowledge.org/resource/The_Contino_Sessions	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUG33OORUW4327KNSXG43JN5XHG===
http://www.wikidata.org/entity/Q7727936	726.0	The Craft	Blackalicious	27-Sep-05	80.0	http://dbpedia.org/resource/The_Craft_(album)	good	http://dbpedia.org/resource/The_Craft_(album)	http://yago-knowledge.org/resource/The_Craft_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUG4TBMZ2F6KDBNRRHK3JJ
http://www.wikidata.org/entity/Q511125	727.0	The Crying Light	Antony and the Johnsons	20-Jan-09	80.0	http://dbpedia.org/resource/The_Crying_Light	good	http://dbpedia.org/resource/The_Crying_Light	http://yago-knowledge.org/resource/The_Crying_Light	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUG4TZNFXGOX2MNFTWQ5A=
http://www.wikidata.org/entity/Q7732768	728.0	The Execution of All Things	Rilo Kiley	1-Oct-02	80.0	http://dbpedia.org/resource/The_Execution_of_All_Things	good	http://dbpedia.org/resource/The_Execution_of_All_Things	http://yago-knowledge.org/resource/The_Execution_of_All_Things	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUK6DFMN2XI2LPNZPW6ZS7IFWGYX2UNBUW4Z3T
http://www.wikidata.org/entity/Q2705156	729.0	The Flying Club Cup	Beirut	9-Oct-07	80.0	http://dbpedia.org/resource/The_Flying_Club_Cup	good	http://dbpedia.org/resource/The_Flying_Club_Cup	http://yago-knowledge.org/resource/The_Flying_Club_Cup	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUM3DZNFXGOX2DNR2WEX2DOVYA====
http://www.wikidata.org/entity/Q4051109	730.0	The Great Western	James Dean Bradfield	24-Jul-06	80.0	http://dbpedia.org/resource/The_Great_Western	good	http://dbpedia.org/resource/The_Great_Western	http://yago-knowledge.org/resource/The_Great_Western	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUO4TFMF2F6V3FON2GK4TO
http://www.wikidata.org/entity/Q3282431	731.0	The Grind Date	De La Soul	5-Oct-04	80.0	http://dbpedia.org/resource/The_Grind_Date	good	http://dbpedia.org/resource/The_Grind_Date	http://yago-knowledge.org/resource/The_Grind_Date	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUO4TJNZSF6RDBORSQ====
http://www.wikidata.org/entity/Q472918	732.0	The King of Limbs	Radiohead	29-Mar-11	80.0	http://dbpedia.org/resource/The_King_of_Limbs	good	http://dbpedia.org/resource/The_King_of_Limbs	http://yago-knowledge.org/resource/The_King_of_Limbs	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUW2LOM5PW6ZS7JRUW2YTT
http://www.wikidata.org/entity/Q7745978	733.0	The Last Romance	Arab Strap	21-Feb-06	80.0	http://dbpedia.org/resource/The_Last_Romance	good	http://dbpedia.org/resource/The_Last_Romance	http://yago-knowledge.org/resource/The_Last_Romance	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUYYLTORPVE33NMFXGGZI=
http://www.wikidata.org/entity/Q941744	734.0	The Libertines	The Libertines	31-Aug-04	80.0	http://dbpedia.org/resource/The_Libertines_(album)	good	http://dbpedia.org/resource/The_Libertines_(album)	http://yago-knowledge.org/resource/The_Libertines_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUY2LCMVZHI2LOMVZV6KDBNRRHK3JJ
http://www.wikidata.org/entity/Q3284238	735.0	The Magic Numbers	The Magic Numbers	4-Oct-05	80.0	http://dbpedia.org/resource/The_Magic_Numbers_(album)	good	http://dbpedia.org/resource/The_Magic_Numbers_(album)	http://yago-knowledge.org/resource/The_Magic_Numbers_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPU2YLHNFRV6TTVNVRGK4TTL4UGC3DCOVWSS===
http://www.wikidata.org/entity/Q7751319	736.0	The Midnight Organ Fight	Frightened Rabbit	29-Apr-08	80.0	http://dbpedia.org/resource/The_Midnight_Organ_Fight	good	http://dbpedia.org/resource/The_Midnight_Organ_Fight	http://yago-knowledge.org/resource/The_Midnight_Organ_Fight	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPU22LENZUWO2DUL5HXEZ3BNZPUM2LHNB2A====
http://www.wikidata.org/entity/Q7757953	737.0	The Power Of Negative Thinking: B-Sides & Rarities	The Jesus And Mary Chain	30-Sep-08	80.0	http://dbpedia.org/resource/The_Power_of_Negative_Thinking:_B-Sides_&_Rarities	good	http://dbpedia.org/resource/The_Power_of_Negative_Thinking:_B-Sides_&_Rarities		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPVA33XMVZF633GL5HGKZ3BORUXMZK7KRUGS3TLNFXGOOS7IIWVG2LEMVZV6JS7KJQXE2LUNFSXG===
http://www.wikidata.org/entity/Q3522927	738.0	The Sunlandic Twins	Of Montreal	12-Apr-05	80.0	http://dbpedia.org/resource/The_Sunlandic_Twins	good	http://dbpedia.org/resource/The_Sunlandic_Twins	http://yago-knowledge.org/resource/The_Sunlandic_Twins	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPVG5LONRQW4ZDJMNPVI53JNZZQ====
http://www.wikidata.org/entity/Q7769271	739.0	The Tigers Have Spoken	Neko Case	9-Nov-04	80.0	http://dbpedia.org/resource/The_Tigers_Have_Spoken	good	http://dbpedia.org/resource/The_Tigers_Have_Spoken	http://yago-knowledge.org/resource/The_Tigers_Have_Spoken	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPVI2LHMVZHGX2IMF3GKX2TOBXWWZLO
http://www.wikidata.org/entity/Q7773926	740.0	The Way The Wind Blows	A Hawk and a Hacksaw	17-Oct-06	80.0	http://dbpedia.org/resource/The_Way_the_Wind_Blows	good	http://dbpedia.org/resource/The_Way_the_Wind_Blows	http://yago-knowledge.org/resource/The_Way_the_Wind_Blows	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPVOYLZL52GQZK7K5UW4ZC7IJWG653T
http://www.wikidata.org/entity/Q7797466	741.0	Three Fact Fader	Engineers	13-Oct-09	80.0	http://dbpedia.org/resource/Three_Fact_Fader	good	http://dbpedia.org/resource/Three_Fact_Fader	http://yago-knowledge.org/resource/Three_Fact_Fader	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIOJSWKX2GMFRXIX2GMFSGK4Q=
http://www.wikidata.org/entity/Q7820885	742.0	Tones Of Town	Field Music	13-Feb-07	80.0	http://dbpedia.org/resource/Tones_of_Town	good	http://dbpedia.org/resource/Tones_of_Town	http://yago-knowledge.org/resource/Tones_of_Town	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDPNZSXGX3PMZPVI33XNY======
http://www.wikidata.org/entity/Q7834036	743.0	Transference	Spoon	19-Jan-10	80.0	http://dbpedia.org/resource/Transference_(album)	good	http://dbpedia.org/resource/Transference_(album)	http://yago-knowledge.org/resource/Transference_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDSMFXHGZTFOJSW4Y3FL4UGC3DCOVWSS===
http://www.wikidata.org/entity/Q919486	744.0	Twilight Of The Thunder God	Amon Amarth	30-Sep-08	80.0	http://dbpedia.org/resource/Twilight_of_the_Thunder_God	good	http://dbpedia.org/resource/Twilight_of_the_Thunder_God	http://yago-knowledge.org/resource/Twilight_of_the_Thunder_God	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDXNFWGSZ3IORPW6ZS7ORUGKX2UNB2W4ZDFOJPUO33E
http://www.wikidata.org/entity/Q4355564	745.0	Under Cold Blue Stars	Josh Rouse	19-Feb-02	80.0	http://dbpedia.org/resource/Under_Cold_Blue_Stars	good	http://dbpedia.org/resource/Under_Cold_Blue_Stars	http://yago-knowledge.org/resource/Under_Cold_Blue_Stars	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLOMRSXEX2DN5WGIX2CNR2WKX2TORQXE4Y=
http://www.wikidata.org/entity/Q7884503	746.0	Unglamorous	Lori McKenna	14-Aug-07	80.0	http://dbpedia.org/resource/Unglamorous	good	http://dbpedia.org/resource/Unglamorous	http://yago-knowledge.org/resource/Unglamorous	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLOM5WGC3LPOJXXK4Y=
http://www.wikidata.org/entity/Q757094	747.0	Untouchables	Korn	11-Jun-02	80.0	http://dbpedia.org/resource/Untouchables_(album)	good	http://dbpedia.org/resource/Untouchables_(album)	http://yago-knowledge.org/resource/Untouchables_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLOORXXKY3IMFRGYZLTL4UGC3DCOVWSS===
