Wikidata_URI15	id	city_name	DBpedia_URI	rating	label	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q1354	184.0	Dacca	http://dbpedia.org/resource/Dacca	47.0	low	http://dbpedia.org/resource/Dhaka	http://yago-knowledge.org/resource/Dhaka	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDIMFVWC===
http://www.wikidata.org/entity/Q3561	185.0	Algiers	http://dbpedia.org/resource/Algiers	47.0	low	http://dbpedia.org/resource/Algiers	http://yago-knowledge.org/resource/Algiers	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLMM5UWK4TT
http://www.wikidata.org/entity/Q132830	186.0	Douala	http://dbpedia.org/resource/Douala	46.5	low	http://dbpedia.org/resource/Douala	http://yago-knowledge.org/resource/Douala	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDPOVQWYYI=
http://www.wikidata.org/entity/Q35493	187.0	Almaty	http://dbpedia.org/resource/Almaty	46.5	low	http://dbpedia.org/resource/Almaty	http://yago-knowledge.org/resource/Almaty	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLMNVQXI6I=
http://www.wikidata.org/entity/Q1563	188.0	Havana	http://dbpedia.org/resource/Havana	46.0	low	http://dbpedia.org/resource/Havana	http://yago-knowledge.org/resource/Havana	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOZQW4YI=
http://www.wikidata.org/entity/Q11194	189.0	Sarajevo	http://dbpedia.org/resource/Sarajevo	46.0	low	http://dbpedia.org/resource/Sarajevo	http://yago-knowledge.org/resource/Sarajevo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BOJQWUZLWN4======
http://www.wikidata.org/entity/Q9248	190.0	Baku	http://dbpedia.org/resource/Baku	44.5	low	http://dbpedia.org/resource/Baku	http://yago-knowledge.org/resource/Baku	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNN2Q====
http://www.wikidata.org/entity/Q269	191.0	Tashkent	http://dbpedia.org/resource/Tashkent	44.5	low	http://dbpedia.org/resource/Tashkent	http://yago-knowledge.org/resource/Tashkent	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBONUGWZLOOQ======
http://www.wikidata.org/entity/Q1960	192.0	Dar Es Salaam	http://dbpedia.org/resource/Dar_Es_Salaam	44.0	low	http://dbpedia.org/resource/Dar_es_Salaam	http://yago-knowledge.org/resource/Dar_es_Salaam	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBOJPWK427KNQWYYLBNU======
http://www.wikidata.org/entity/Q13195078	193.0	Lome	http://dbpedia.org/resource/Lome	42.5	low	http://dbpedia.org/resource/Lome		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDPNVSQ====
http://www.wikidata.org/entity/Q3889	194.0	Maputo	http://dbpedia.org/resource/Maputo	42.0	low	http://dbpedia.org/resource/Maputo	http://yago-knowledge.org/resource/Maputo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOB2XI3Y=
http://www.wikidata.org/entity/Q3915	195.0	Antananarivo	http://dbpedia.org/resource/Antananarivo	42.0	low	http://dbpedia.org/resource/Antananarivo	http://yago-knowledge.org/resource/Antananarivo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLOORQW4YLOMFZGS5TP
http://www.wikidata.org/entity/Q3733	196.0	Conakry	http://dbpedia.org/resource/Conakry	41.0	low	http://dbpedia.org/resource/Conakry	http://yago-knowledge.org/resource/Conakry	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNZQWW4TZ
http://www.wikidata.org/entity/Q8673	197.0	Lagos	http://dbpedia.org/resource/Lagos	40.5	low	http://dbpedia.org/resource/Lagos	http://yago-knowledge.org/resource/Lagos	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBM5XXG===
http://www.wikidata.org/entity/Q3659	198.0	Ndjamena	http://dbpedia.org/resource/Ndjamena	40.0	low	http://dbpedia.org/resource/N'Djamena	http://yago-knowledge.org/resource/N'Djamena	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TRHIRVGC3LFNZQQ====
http://www.wikidata.org/entity/Q1363405	199.0	Sanaa	http://dbpedia.org/resource/Sanaa	40.0	low	http://dbpedia.org/resource/Sanaa		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNZQWC===
http://www.wikidata.org/entity/Q3688	200.0	Nouakchott	http://dbpedia.org/resource/Nouakchott	40.0	low	http://dbpedia.org/resource/Nouakchott	http://yago-knowledge.org/resource/Nouakchott	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOVQWWY3IN52HI===
http://www.wikidata.org/entity/Q217432	201.0	Port Harcourt	http://dbpedia.org/resource/Port_Harcourt	39.5	low	http://dbpedia.org/resource/Port_Harcourt	http://yago-knowledge.org/resource/Port_Harcourt	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPOJ2F6SDBOJRW65LSOQ======
http://www.wikidata.org/entity/Q3711	202.0	Belgrade	http://dbpedia.org/resource/Belgrade	39.0	low	http://dbpedia.org/resource/Belgrade	http://yago-knowledge.org/resource/Belgrade	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFNRTXEYLEMU======
http://www.wikidata.org/entity/Q3674	203.0	Niamey	http://dbpedia.org/resource/Niamey	38.0	low	http://dbpedia.org/resource/Niamey	http://yago-knowledge.org/resource/Niamey	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTJMFWWK6I=
http://www.wikidata.org/entity/Q3703	204.0	Bamako	http://dbpedia.org/resource/Bamako	37.0	low	http://dbpedia.org/resource/Bamako	http://yago-knowledge.org/resource/Bamako	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNVQWW3Y=
http://www.wikidata.org/entity/Q3838	205.0	Kinshasa	http://dbpedia.org/resource/Kinshasa	37.0	low	http://dbpedia.org/resource/Kinshasa	http://yago-knowledge.org/resource/Kinshasa	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZZWQYLTME======
http://www.wikidata.org/entity/Q3777	206.0	Ouagadougou	http://dbpedia.org/resource/Ouagadougou	36.5	low	http://dbpedia.org/resource/Ouagadougou	http://yago-knowledge.org/resource/Ouagadougou	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3VMFTWCZDPOVTW65I=
http://www.wikidata.org/entity/Q3897	207.0	Luanda	http://dbpedia.org/resource/Luanda	36.0	low	http://dbpedia.org/resource/Luanda	http://yago-knowledge.org/resource/Luanda	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDVMFXGIYI=
http://www.wikidata.org/entity/Q3832	208.0	Bangui	http://dbpedia.org/resource/Bangui	33.5	low	http://dbpedia.org/resource/Bangui	http://yago-knowledge.org/resource/Bangui	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNZTXK2I=
http://www.wikidata.org/entity/Q1530	209.0	Baghdad	http://dbpedia.org/resource/Baghdad	33.0	low	http://dbpedia.org/resource/Baghdad	http://yago-knowledge.org/resource/Baghdad	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBM5UGIYLE
http://www.wikidata.org/entity/Q1963	210.0	Khartoum	http://dbpedia.org/resource/Khartoum	33.0	low	http://dbpedia.org/resource/Khartoum	http://yago-knowledge.org/resource/Khartoum	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3IMFZHI33VNU======
http://www.wikidata.org/entity/Q223920	211.0	Pointe Noire	http://dbpedia.org/resource/Pointe_Noire	30.5	low	http://dbpedia.org/resource/Pointe-Noire	http://yago-knowledge.org/resource/Pointe-Noire	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPNFXHIZJNJZXWS4TF
http://www.wikidata.org/entity/Q3844	212.0	Brazzaville	http://dbpedia.org/resource/Brazzaville	23.0	low	http://dbpedia.org/resource/Brazzaville	http://yago-knowledge.org/resource/Brazzaville	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSMF5HUYLWNFWGYZI=
